business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
iZMdwe0xebE3rF0x3LOr4w,"""Banh Mi Bistro Vietnamese Eatery""",,"""2340 W Bell Rd, Ste 110""",Phoenix,AZ,85023,33.64067824,-112.1105401,4.5,297,1,Vietnamese;Restaurants;Food;Sandwiches;Noodles;Bubble Tea
izMVaoWC6BLx_yKMiy8Tpw,"""Papa Murphy's""",,"""4025 E Chandler Blvd, Ste 72""",Phoenix,AZ,85048,33.3044612,-111.9945753,4.5,7,0,Pizza;Restaurants
IZUDXIq5SULhQ5RGLCdB7g,"""Mr Mesquite Taqueria""",,"""7000 E Mayo Blvd""",Phoenix,AZ,85054,33.65811742,-111.9319563,4.5,126,1,Restaurants;Tacos;Food;Mexican;Street Vendors
j_prxgHnMvuRdrGjAI9qXQ,"""Z'Tejas Mexican Restaurant and Grill""",,"""1525 E Bethany Home Rd""",Phoenix,AZ,85014,33.523435,-112.048161,3.5,172,0,Tex-Mex;Restaurants;Mexican;Cafes
j0_DUr3vBXY-JP-b0bf93A,"""Cartel Coffee Lab""",,"""1 North 1st St""",Phoenix,AZ,85004,33.4485961,-112.0721686,4,255,1,Breakfast & Brunch;Beer;Wine & Spirits;Bakeries;Coffee & Tea;Food;Restaurants
J07TDs6qnTIaxm48EL1cKQ,"""Hula's Modern Tiki""",,"""4700 N Central Ave""",Phoenix,AZ,85012,33.506234,-112.074108,4,999,1,Restaurants;Caribbean;Seafood;Hawaiian
J0rx5BsejdRTXU8UB-MJSA,"""Cafe Roma""",,"""Arizona Ctr Mall, 455 N 3rd St""",Phoenix,AZ,85004,33.4526031,-112.0691194,3,39,0,Pizza;Italian;Restaurants
j2tHMM_6Mrq2qqiAlcPfzA,"""Arizona Authentic Pizza""",,"""1811 N 24th St""",Phoenix,AZ,85008,33.4678388,-112.0296326,4,16,1,American (New);Restaurants
J2yHV9KNwBHD7bnGMANCpw,"""Cajeme Birrieria Y Taqueria""",,"""4216 W Indian School Rd""",Phoenix,AZ,85019,33.49524378,-112.1492606,4.5,4,1,Restaurants;Mexican
J38kYZWsoYpeXBZB37lnKQ,"""The Other Q Bar and Grill""",,"""20818 N 19th Ave""",Phoenix,AZ,85027,33.6756251,-112.100334,3,59,1,Restaurants;Seafood;Bars;American (Traditional);Nightlife
J3iWlSa27BmyvX2XwJt3Yw,"""My Mother's Restaurant""",,"""4130 N 19th Ave""",Phoenix,AZ,85015,33.496074,-112.1003113,4,173,1,Sandwiches;Barbeque;Food;Desserts;Pizza;Restaurants
J5ebC7fKqrSF8KuS8d6hgw,"""Sierra Bonita Grill""",,"""6933 N 7th St""",Phoenix,AZ,85014,33.537786,-112.064608,4,343,1,Food;American (Traditional);Restaurants;Gluten-Free;Desserts;Mexican;Bars;Nightlife;Burgers
j5wcbhFqxEF-YtayK2fTjQ,"""Silver Spoon Cafe""",,"""202 N Central Ave""",Phoenix,AZ,85004,33.450611,-112.074198,3.5,9,0,Restaurants
j-6MgWWlotFZAQ23LZrTPQ,"""Queen Creek Olive Mill Trattoria""",,"""2502 E Camelback Rd, Ste 148A""",Phoenix,AZ,85016,33.5104258,-112.0284918,3.5,24,0,Mediterranean;Restaurants;Bars;Wine Bars;Sandwiches;Nightlife
J6z4W7v727W1pX4-cRnMYw,"""China House Buffet""",,"""1520 W Indian School Rd""",Phoenix,AZ,85015,33.495304,-112.092068,2,4,0,Buffets;Restaurants
J7duBvni2oJVVGQxX0fJ0Q,"""Happy Buffet""",,"""7822 N 12th St, Ste 2""",Phoenix,AZ,85020,33.5511368,-112.0565797,3.5,5,0,Buffets;Restaurants
j7LCI60GYN1KxXRiy_LMkA,"""Sonic Drive-In""",,"""3330 E Thomas Rd""",Phoenix,AZ,85018,33.4804941,-112.0096144,2,22,1,Fast Food;Restaurants;American (Traditional)
j8j0IV_eemJpFuRRvdNobQ,"""Cheuvront Restaurant""",,"""Sky Harbor Airport""",Central City Village,AZ,85034,33.434194,-111.999245,3,13,1,Cafes;Restaurants
J8mVsADcV_YvK3Mbw5Zfpg,"""Focaccia Fiorentina""",,"""3400 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.4354634,-112.0069893,1,4,1,Restaurants;Sandwiches
j8OUTcN1RG-UCzFUW8oogg,"""Jimmy John's""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.6770727,-111.9740351,2,43,1,Delis;Sandwiches;Restaurants;Food;Food Delivery Services
jaDTCxAGbK3N9XmO5gvhig,"""The Corner Deli""",,"""6502 N 7th St""",Phoenix,AZ,85014,33.5314084,-112.0654135,3.5,17,1,Restaurants;Breakfast & Brunch;Convenience Stores;Gas Stations;Food;Middle Eastern;Delis;Automotive
jaoIDcqPZVXwwSPXFRSC-Q,"""Ncounter""",,"""888 N 1st Ave, Ste 114""",Phoenix,AZ,85003,33.45825423,-112.0752206,4,40,1,Coffee & Tea;Restaurants;American (New);Food;Breakfast & Brunch
japzjLMfmqsGszf2CG1org,"""Sainz Mexican Restaurant""",,"""6740 W McDowell Rd""",Phoenix,AZ,85035,33.466287,-112.205971,4,3,0,Restaurants;Mexican
jAsvKe4-SteA-ZgyfVPoTQ,"""Macayo's Mexican Restaurants""",,"""4001 N Central Ave""",Phoenix,AZ,85012,33.4926708,-112.0734808,3,231,0,Caterers;Mexican;Event Planning & Services;Restaurants
jb0-JZMt-6Khsh-VwsDtLQ,"""Namaste Veg Kitchen""",,"""4727 East Bell Rd, Ste 5""",Phoenix,AZ,85032,33.63829151,-111.9811102,4,71,1,Restaurants;Indian;Vegetarian;Gluten-Free
jb7pFtM4J5Hu9tCaoGxnRQ,"""The Farm Kitchen""",,"""6106 S 32nd St""",Phoenix,AZ,85042,33.390829,-112.0129594,4,115,1,Breakfast & Brunch;Sandwiches;Restaurants
jBjksY4ets9gDuGwAGCxYQ,"""Madi G's""",,"""4855 E Warner Rd""",Phoenix,AZ,85044,33.331773,-111.978279,3,4,0,Nightlife;American (Traditional);Bars;Sports Bars;Restaurants
JBrBsKpw0bbXK5nlrXVOYQ,"""Anzios Italian Restaurant""",,"""12418 N 28th Dr""",Phoenix,AZ,85029,33.59864811,-112.1203737,4,315,1,Restaurants;Pizza;Italian
jC2AF31_Zba7yb0ZKWnfpA,"""Dunes Lounge""",,"""3611 W Dunlap Ave""",Phoenix,AZ,85051,33.5671474,-112.1368785,2.5,11,1,Karaoke;Nightlife;Bars;Sports Bars;American (New);Restaurants
JcAfn8YTNnoAUk9nGaioSg,"""Sweet Cream Donuts""",,"""7435 W Lower Buckeye Rd, Ste 112""",Phoenix,AZ,85043,33.42233802,-112.219905,4.5,45,1,Sandwiches;Coffee & Tea;Donuts;Food;Restaurants;Specialty Food
JcsZvx-4yovFgCXOfd6KMg,"""Sam's Deli Mart""",,"""3300 N Central Ave Lbby""",Phoenix,AZ,85012,33.6483174,-112.1193731,3,4,1,Restaurants;Sandwiches
jcw_vtqfZSTLP15DJmvfIA,"""Melrose Kitchen""",,"""4306 N 7th Ave""",Phoenix,AZ,85013,33.49875,-112.0835096,3.5,164,1,American (Traditional);Breakfast & Brunch;Seafood;Restaurants;Burgers;Food;Diners;American (New)
jCY_nUGmElQsERJsovVEDQ,"""The Cracked Egg""",,"""3422 W Glendale Ave""",Phoenix,AZ,85051,33.5388426,-112.1326376,4,137,1,Breakfast & Brunch;Mediterranean;American (New);Restaurants
JCZEK7wiazoM6xiq8YeZyw,"""The Peppersauce Cafe""",,"""3937 E Anne St""",Phoenix,AZ,85040,33.412592,-111.996111,4,102,1,American (Traditional);Breakfast & Brunch;Cafes;Restaurants
jczUaabyGKOsRvQ7zTfj0Q,"""Native New Yorker""",,"""3668 W Anthem Way, Ste B132""",Anthem,AZ,85086,33.868744,-112.1387323,3,4,0,Chicken Wings;Restaurants
jD7tkMdKp5lwGSuHSChx_w,"""Chipotle Mexican Grill""",,"""4622 E Cactus Rd""",Phoenix,AZ,85032,33.5995038,-111.9817557,3,77,1,Mexican;Restaurants;Fast Food
JdbYyxufvaU6uwmNg0EqhQ,"""China Inn""",,"""3 S 2nd St""",Phoenix,AZ,85004,33.4470733,-112.0709775,2,3,0,Restaurants;Chinese
JDhptB4mdm8ktmyB74NnXw,"""G's Food""",,"""10328 W Indian School Rd, Ste 105""",Phoenix,AZ,85037,33.49391568,-112.2819471,4,109,0,Mexican;Hot Dogs;Restaurants;Cheesesteaks;American (New);Sandwiches;American (Traditional);Tacos
JDIbJyTbvmUqCDRHjGcGIQ,"""IHOP""",,"""1230 N 51st Ave""",Phoenix,AZ,85043,33.461712,-112.169718,3,32,1,Diners;American (New);Fast Food;Restaurants;American (Traditional);Breakfast & Brunch
JdSF_NucmJZcl1eNlNXZ0Q,"""Dora's Kitchen""",,"""2355 S 16th St""",Phoenix,AZ,85034,33.4234013,-112.0473703,4.5,18,1,Mexican;Restaurants;Greek
JDwUNHYA_-FvxEMRvHniig,"""Taberna del Tequila""",,"""Sky Harbor International Airport""",Phoenix,AZ,85034,33.4382789,-112.0178286,2,53,1,Restaurants;American (Traditional);Mexican;Bars;Nightlife
jeITXwinifKXhiQ3qFFnTw,"""Subway""",,"""4435 W Anthem Way""",Anthem,AZ,85086,33.8696514,-112.1549026,1.5,5,1,Restaurants;Sandwiches;Fast Food
jenDHueIvOhpB-0ivdiRoQ,"""Shanghai Club""",,"""3434 W Anthem Way, Ste 118""",Anthem,AZ,85086,33.8657565,-112.134034,3.5,96,1,Chinese;Restaurants
JEQaPs7jNT1M2os9lJDlUA,"""Coronado Cafe""",,"""2201 N 7th St""",Phoenix,AZ,85006,33.4713153,-112.0648061,4,166,0,Sandwiches;Tacos;Mexican;American (New);Restaurants
JfHXzulF6yIKgA22YYPedw,"""Aunt Chiladas Squaw Peak""",,"""7330 N Dreamy Draw Dr""",Phoenix,AZ,85020,33.54534425,-112.0430436,3.5,488,1,Caterers;Venues & Event Spaces;Mexican;Restaurants;Nightlife;Event Planning & Services
jFVcpqn1Q85AEDGQDv91mg,"""Ya Hala!""",,"""2301 E Bell Rd""",Phoenix,AZ,85022,33.63952671,-112.0328321,4,17,1,Food;Arabian;Grocery;Convenience Stores;Middle Eastern;Restaurants;Mediterranean;Falafel;Shopping;Shopping Centers
jG46RAFm2kWshUIZ4HoJtg,"""Tadka Sizzles""",,"""4030 E Bell Rd, Ste 101""",Phoenix,AZ,85032,33.6417888,-111.9947311,3,11,0,Party & Event Planning;Indian;Event Planning & Services;Restaurants
jHIJ0hfy5USIWvcdynzrFQ,"""Grand Avenue Pizza Company""",,"""1031 Grand Ave""",Phoenix,AZ,85007,33.4549602,-112.0871161,3.5,139,1,Pizza;Restaurants
JhqMKce3SOAptRoYHP3Tqw,"""Charley's Grilled Sub""",,"""1703 W Bethany Home Rd""",Phoenix,AZ,85015,33.5224329,-112.0962964,3,14,1,Sandwiches;Restaurants
Jhu9hEmTZEoSyZVQKrwIjw,"""Wingstop""",,"""3155 W Indian School Rd, Ste B""",Phoenix,AZ,85017,33.494482,-112.1273024,3.5,10,1,Restaurants;Chicken Wings
JicUTkFJFuMLmVxGRMzA5A,"""Mendy's Place""",,"""19829 N 27th Ave""",Phoenix,AZ,85027,33.6659564,-112.1161771,4,17,1,Hospitals;Health & Medical;Restaurants
Jid9PshqheUXFtouXBA7lQ,"""El Asadero""",,"""12032 N Cave Creek Rd""",Phoenix,AZ,85020,33.5959094,-112.0391125,4,3,0,Mexican;Restaurants
jIDnLUpdKQCYtvT7wT7mJg,"""Trails End Bar & Grill""",,"""6808 S 32nd St""",Phoenix,AZ,85042,33.38445472,-112.0171743,4,17,1,Restaurants;Sandwiches;Burgers;American (Traditional)
jIn4HPCS6fKywg2curShWQ,"""Mandy's Fish & Chips""",,"""2426 E Jefferson St""",Phoenix,AZ,85034,33.447507,-112.028839,3.5,48,0,Restaurants;Fish & Chips
JivnTufhK1Jr5ycYvdiDTA,"""La Salsitas""",,"""2526 W Van Buren St""",Phoenix,AZ,85009,33.4513914,-112.1144192,3.5,9,1,Restaurants;Mexican
jIzygnVmajEXYmfsBNY_Gw,"""Most Wanted Taco Shop""",,"""9822 N 7th St, Ste 7""",Phoenix,AZ,85020,33.57591592,-112.0660555,4.5,577,0,American (New);Specialty Food;Ethnic Food;Food;Restaurants;Mexican
Jj8ubiwwuCR-rrhrrjcryw,"""DaVang's""",,"""4538 N 19th Ave""",Phoenix,AZ,85015,33.5037755,-112.1005014,4,550,1,Restaurants;Vietnamese
JJbuI-4R8yzllBIwjKafjg,"""My Big Fat Greek Restaurant""",,"""455 N 3rd St, Ste 108""",Phoenix,AZ,85004,33.4523922,-112.0696193,3,26,0,Greek;Restaurants
JJhnw7WJDuMHtK5i30EpGQ,"""Revo Burrito""",,"""3154 E Camelback Rd""",Phoenix,AZ,85016,33.5100571,-112.0143931,3.5,136,0,Restaurants;Mexican
JJJA-y6eUQZn55hmEONo5A,"""Starbucks""",,"""1970 W Baseline Rd""",Phoenix,AZ,85041,33.37904043,-112.1017476,2,11,1,Cafes;Coffee & Tea;Restaurants;Food
jjzOApz6znfsBnmlzPh_tw,"""Tortas El Güero""",,"""4121 E Thomas Rd""",Phoenix,AZ,85018,33.4801515,-111.9923032,4.5,7,0,Restaurants;Mexican
Jk2XwkySutg0glHVcv1_Pw,"""CoR Tapas & Wine""",,"""4500 N 12th St""",Phoenix,AZ,85014,33.5021428,-112.0565062,4,63,0,Nightlife;Wine Bars;Bars;Food;Specialty Food;Beer;Wine & Spirits;Tapas/Small Plates;Restaurants
jKndHanZV4fygbNHWK5Xnw,"""Los Betos Mexican Food""",,"""3217 E Greenway Rd""",Phoenix,AZ,85032,33.6259729,-112.0121844,4,52,1,Mexican;Restaurants
JkzqS4JDOpoHrj534rzvAA,"""International House of Food""",,"""1402 W Van Buren St""",Phoenix,AZ,85007,33.451554,-112.090521,4.5,176,1,Breakfast & Brunch;Restaurants;Mexican;Chinese;American (Traditional)
JL42sdCzD5WV_gkNWublxA,"""Pueblo Viejo""",,"""16615 N Cave Creek Rd""",Phoenix,AZ,85032,33.6373518,-112.0307766,4,9,1,Restaurants
jlcnzJ_0Sr2w3l7Z9HaVow,"""Lin's Grand Buffet""",,"""3955 E Baseline Rd""",Phoenix,AZ,85042,33.3773472,-111.9975113,3,187,1,Buffets;Chinese;Restaurants;Seafood
jlF81N1Hr9tANTfMSRWsLA,"""Chipotle Mexican Grill""",,"""3009 W Aqua Fria Fwy, SteSte 1""",Phoenix,AZ,85027,33.6666997,-112.1233078,3.5,31,1,Restaurants;Mexican;Fast Food
JlMTixvNQ5bUGSxF12TLdw,"""Barro's Pizza""",,"""3053 W Agua Fria Fwy""",Phoenix,AZ,85027,33.666689,-112.1247276,3.5,49,1,Restaurants;Pizza;Sandwiches;Italian
JlMYSLiLnpWiihmzZkQS-w,"""Olive Garden Italian Restaurant""",,"""2626 N 75th Ave""",Phoenix,AZ,85035,33.4775658,-112.2211792,2.5,97,1,Restaurants;Wine Bars;Italian;Salad;Bars;Nightlife
JlNeaOymdVbE6_bubqjohg,"""Papa Chevo's Taco Shop""",,"""4302 E Ray Rd, Ste 114""",Phoenix,AZ,85044,33.32044081,-111.9914005,3.5,103,1,Mexican;Restaurants
jlv_ciZY7y8c6AeAyskF9w,"""That's Italiano""",,"""3717 E Indian School Rd""",Phoenix,AZ,85018,33.495157,-112.0014474,3,7,0,Italian;Restaurants
jlviy68buL1X2UADI-Lnlw,"""Modern Tortilla Food Truck and Catering""",,"""""",Phoenix,AZ,85016,33.5106684,-112.029752,4,21,1,Food Trucks;Food;Caterers;Event Planning & Services;Mexican;Restaurants
JLWd6yDyt9oEp70_4KqYeg,"""Cafeteria on Thomas""",,"""507 W Thomas Rd, Ste 4""",Phoenix,AZ,85013,33.48020805,-112.0808312,4.5,27,0,American (New);Restaurants
J--MCCcCmgJ5xLCzX6ev_g,"""Jersey Mike's Subs""",,"""2415 E Baseline Rd, Ste 117""",Phoenix,AZ,85042,33.3771958,-112.0297925,3.5,33,1,Delis;Sandwiches;Fast Food;Restaurants
jMpewaaXFr3VeadFBplF0w,"""Popeyes Louisiana Kitchen""",,"""6540 W Thomas Rd""",Phoenix,AZ,85033,33.4807848,-112.2008274,1.5,37,1,Restaurants;American (Traditional);Southern;Fast Food;Chicken Wings
JmpKrJdlATqWQJ2WRmZqBw,"""Wildberri""",,"""401 E Bell Rd, Ste 23""",Phoenix,AZ,85022,33.638291,-112.0684149,3,6,0,American (New);Restaurants
jMPPJmQBBa3iRuWbYbj1Gg,"""Ringside Sports Grill""",,"""2030 W Camelback Rd""",Phoenix,AZ,85015,33.5098535,-112.1033345,4,21,1,Restaurants;Burgers;Sandwiches;Chicken Wings;Bars;Nightlife;Sports Bars;Pubs;American (Traditional);American (New)
jmRm2wfniXivveq4yI_ADw,"""My Big Fat Greek Restaurant""",,"""1334 E Chandler Blvd, Ste 11""",Phoenix,AZ,85048,33.3067372,-112.0537905,3,16,0,Greek;Restaurants
j-NE_pYsRf7UXCevLc5ugQ,"""China Asia Super Buffet""",,"""5301 W Indian School Rd""",Phoenix,AZ,85031,33.4944863,-112.1737689,3,7,0,Buffets;Chinese;Restaurants
JNG9jHOlE4Ilv02Tnlh7YA,"""Cafe Rio""",,"""4902 E Ray""",Phoenix,AZ,85044,33.320391,-111.977841,4,3,0,Restaurants;Mexican
JnotDMU1KOYHm5kHHuPnyg,"""Gojo Ethiopian Restaurant""",,"""3015 E Thomas Rd, Ste 101""",Phoenix,AZ,85016,33.4797994,-112.0166115,4,140,1,Food;Ethiopian;Restaurants;Beverage Store;Desserts
jo1lQFFrqWS5HgOiyP6_sA,"""Julioberto's""",,"""229 E Dunlap Ave""",Phoenix,AZ,85020,33.56748,-112.0702256,3.5,16,1,Mexican;Restaurants;Fast Food
joCTjsILsL_gz4JP1xqT8g,"""Full Belly Deli""",,"""1 W Deer Valley Rd""",Phoenix,AZ,85027,33.6832384,-112.0752279,4,44,0,Restaurants;Sandwiches
JOGxap8yWFhyvai88YVezg,"""Panini Cafe & Bakery""",,"""1255 E Northern Ave""",Phoenix,AZ,85020,33.552903,-112.054646,4,25,0,Food;Bakeries;Restaurants
jOJaJatp88cqnkVo8D8RJg,"""Sakana Sushi & Grill""",,"""5061 E Elliot Rd""",Phoenix,AZ,85044,33.347684,-111.976156,3.5,413,1,Restaurants;Seafood;Japanese;Sushi Bars
Jol7cXrDmKKmu_V6qp4wMA,"""Al-Hana""",,"""523 N 20th St""",Phoenix,AZ,85006,33.45501628,-112.0386999,4,82,1,Middle Eastern;Mediterranean;Restaurants;Halal
jom1Jo6Uufn64Rz6payYSg,"""Taco Bell""",,"""8645 N. 7th St.""",Phoenix,AZ,85020,33.563109,-112.065078,3,4,1,Mexican;Fast Food;Restaurants;Tex-Mex
jOseCpGmgbQWEfX2Wn_TGQ,"""Avanti""",,"""2728 E Thomas Rd""",Phoenix,AZ,85016,33.4804921,-112.0221966,4,167,1,Restaurants;Nightlife;Lounges;Bars;Italian
joTw5858fDh3Y_rF0NDOsg,"""Carlos O'Brien's Mexican Restaurant""",,"""7000 E Mayo Blvd, Bldg 21""",Phoenix,AZ,85054,33.65584201,-111.9335656,3.5,97,1,Restaurants;Mexican;Desserts;Food;Salad
JPjckeTpc-Y4dXEPS17JiA,"""Pizza Hut""",,"""3375 E Shea Blvd., C2""",Phoenix,AZ,85028,33.5817549,-112.0084514,1.5,10,0,Pizza;Restaurants;Chicken Wings;Italian;Fast Food
jq9gzjKbVWgeMYzA0aFzxw,"""Lola Coffee""",,"""1001 N 3rd Ave""",Phoenix,AZ,85003,33.4589695,-112.0774867,4.5,336,1,Breakfast & Brunch;Restaurants;Food;Coffee & Tea
JqMjfqxTffrHMabizYbVPA,"""El Portal""",,"""555 N Central Ave""",Phoenix,AZ,85004,33.4537936,-112.0731992,2.5,43,1,Mexican;Restaurants
JqSdd1Jj6UDjgPtYSPdsVQ,"""Jersey Mike's Subs""",,"""4605 East Chandler Blvd, Ste 100""",Phoenix,AZ,85048,33.3044039,-111.9835916,3.5,45,1,Food;Fast Food;Juice Bars & Smoothies;Sandwiches;Salad;Restaurants;Delis
jqv3JbLv6K9Sgukf5fijOw,"""Native Grill and Wings""",,"""4717 E Bell Rd""",Phoenix,AZ,85032,33.640232,-111.979545,3,50,0,Nightlife;American (Traditional);Sports Bars;Restaurants;Bars;Chicken Wings
JQYkVnUzS5vgFxZgCuW7ag,"""Thai E-San""",,"""616 W Indian School Rd""",Phoenix,AZ,85013,33.4951554,-112.0822129,4.5,438,1,Buffets;Thai;Restaurants;Beer;Wine & Spirits;Food
jR5I8274KDF-5JC42jLyXQ,"""Jimmy John's""",,"""620 E Roosevelt St, Ste 124""",Phoenix,AZ,85004,33.458928,-112.0655978,2.5,39,1,Fast Food;Restaurants;Sandwiches
JrEMvvNR1rUVkAMvPPZYkg,"""Danky's Bar-B-Q""",,"""4727 E Bell Rd, Ste 31""",Phoenix,AZ,85032,33.6384005,-111.9795246,4.5,307,1,Food;Desserts;Sandwiches;Barbeque;Restaurants
JRo3APL5f4-TEkuI-SoDcA,"""Zipps Sports Grill""",,"""4710 E Warner Rd""",Phoenix,AZ,85044,33.33092184,-111.9835179,2.5,158,1,Sports Bars;American (Traditional);Burgers;Nightlife;Bars;Chicken Wings;Restaurants;Food
JrWDbaSUYVBuTeELOWmRCQ,"""Round Table Pizza""",,"""Phoenix Sky Harbor Airport, Terminal 2""",Phoenix,AZ,85034,33.436309,-112.012022,2,5,0,Restaurants;Pizza
JSNc3GdNH3LpE3HdTQl17w,"""True Brew Coffee""",,"""1606 E Bell Rd, Ste 108A""",Phoenix,AZ,85022,33.641898,-112.047559,4.5,65,1,Sandwiches;Coffee & Tea;Breakfast & Brunch;Coffee Roasteries;Event Planning & Services;Food;Restaurants;Caterers
jspgVJaiyobeUq6EMhmO-w,"""Upper Crust Pizza Midtown""",,"""2445 E Thomas""",Phoenix,AZ,85016,33.4800312,-112.0283414,3.5,78,0,Wine Bars;Nightlife;Italian;Bars;Restaurants;Pizza
jsuUmIEefPjV__ads62Z5w,"""Dick's Hideaway""",,"""6008 N 16th St""",Phoenix,AZ,85014,33.52417011,-112.0478406,4.5,757,1,Tex-Mex;Mexican;New Mexican Cuisine;Bars;American (Traditional);Restaurants;Breakfast & Brunch;Nightlife
JtvdUCawl-oIKXU9G06Log,"""Jobot Coffee & Diner""",,"""333 E Roosevelt St""",Phoenix,AZ,85004,33.45854876,-112.0694322,3.5,63,1,Sandwiches;Cafes;Restaurants;Creperies;Coffee & Tea;American (New);Food
ju1jDr9nF0YCeTNKMYXPVA,"""El Nuevo Taquito""",,"""3237 E McDowell Rd""",Phoenix,AZ,85008,33.465718,-112.0112336,4,12,1,Mexican;Restaurants
jUgUFVZzyD6MOlLnB2vJPg,"""Jimmy John's""",,"""4740 S 48th St""",Phoenix,AZ,85040,33.4045844,-111.9791782,2,12,1,Sandwiches;Restaurants
JuMtRdolJCRXZDvA-1Thwg,"""RiteWay Catering & Food Truck""",,"""""",Phoenix,AZ,85004,33.56910164,-111.8901085,3.5,15,1,Restaurants;Food Stands;Southern
JUnRWQhMKAr7-thch2NiCA,"""Caffe' Italia""",,"""4201 N 7th Ave""",Phoenix,AZ,85013,33.4967961,-112.0833853,3,16,0,Restaurants;Italian
jvdZQPW2AwJOHYbQYPZq3A,"""Domino's Pizza""",,"""5833 N 35th Ave""",Phoenix,AZ,85017,33.5232172,-112.1339665,2.5,15,1,Italian;Sandwiches;Chicken Wings;Restaurants;Pizza
JvpRR0XjtiEHiTnQa5MRVQ,"""El Sabroso Hot Dog Stand""",,"""2746 W Thomas Rd""",Phoenix,AZ,85017,33.48067639,-112.1181389,2.5,9,1,Food Trucks;Restaurants;Food;Mexican;Hot Dogs
jvSaFzdXn9mtY-emdaoCSw,"""Karim's Cobbler Shop & Deli""",,"""333 E Jefferson St, Ste 102""",Phoenix,AZ,85004,33.4458023,-112.0691069,3.5,20,0,Caterers;Restaurants;Event Planning & Services;Delis
jvwzhzA9vsfJHCdlbLkHZw,"""Little Shanghai""",,"""4017 E Indian School Rd""",Phoenix,AZ,85018,33.494646,-111.9947,3.5,69,0,Asian Fusion;Restaurants;Chinese
jVXa8Qzn5BehtN2iEVJNHw,"""Mariscos Ensenada""",,"""4130 N 27th Ave""",Phoenix,AZ,85017,33.4958611,-112.1174987,3.5,6,1,Mexican;Restaurants
JWjL6WTeEIdGN0vOGNO9pQ,"""Glai Baan""",,"""2333 E Osborn Rd""",Phoenix,AZ,85016,33.487286,-112.0308377,4.5,80,1,Restaurants;Thai
JwXNyXdJmk_YnXokLhpI8w,"""Ono Hawaiian BBQ""",,"""2415 E Baseline Rd, Ste 121""",Phoenix,AZ,85042,33.376977,-112.029821,3,87,1,Restaurants;Hawaiian;Barbeque
jXDmospZoZ6Z0WAC_x-jxQ,"""Asiana Sushi""",,"""114 W Adams St""",Phoenix,AZ,85003,33.449597,-112.075508,3.5,5,0,Japanese;Sushi Bars;Restaurants
JXhi6GuB6wqBfw2Tc7ohvw,"""Golden Thai Kitchen""",,"""1820 N 75th Ave, Ste 110""",Phoenix,AZ,85035,33.46790277,-112.2213679,4.5,106,1,Local Flavor;Thai;Restaurants;Imported Food;Specialty Food;Ethnic Food;Food
Jy40ercZIQaNcz2qV3qgow,"""Mi Amigo's Mexican Grill""",,"""455 N 3rd St""",Phoenix,AZ,85004,33.4521542,-112.0686202,3,177,1,Mexican;Restaurants
JYLwnsfl6OaF5-GCYRNGGw,"""Two Hippies Beach House""",,"""8945 N 7th St""",Phoenix,AZ,85020,33.5675987,-112.0649749,3.5,14,0,Mexican;Restaurants;Food
JyOyefWjFt0q9KSu-IO6Kw,"""Lone Star Steakhouse & Saloon""",,"""10004 N 26th Dr""",Phoenix,AZ,85021,33.5768931,-112.1161256,3,5,0,Steakhouses;Restaurants
jyZqmlaziZKtPv8AVTzciw,"""Diamond's Chinese Restaurant""",,"""4402 N 7th Ave""",Phoenix,AZ,85013,33.5004371,-112.082731,3.5,86,1,Chinese;Restaurants
jZ_3vs_RtMrkZbol1U_U7Q,"""Greekfest Restaurant""",,"""1940 E Camelback Rd""",Phoenix,AZ,85016,33.5098669,-112.0394971,3.5,80,1,Restaurants;Greek;Mediterranean
jZ8ogksrNzUmREJggc1YOQ,"""Stockyards Restaurant""",,"""5009 E Washington St, Ste 115""",Phoenix,AZ,85034,33.44619513,-111.9749346,4,310,1,Steakhouses;Restaurants
jzK6cm6mSG8wjJWbAqwVbw,"""American Heroes and Dogs""",,"""10328 W Indian School Rd""",Phoenix,AZ,85037,33.4951,-112.2553,4,3,0,Sandwiches;Hot Dogs;Restaurants
JZKefaX9VXvmkcfMmbyrEg,"""Poliberto's Bell Rd""",,"""3220 W Bell Rd""",Phoenix,AZ,85053,33.6400769,-112.1292927,3.5,48,1,Mexican;Seafood;Restaurants;Breakfast & Brunch
jzM4dTlstNmGDPRT9SC6Hw,"""Barrio Queen""",,"""21001 N Tatum Blvd""",Phoenix,AZ,85050,33.6770959,-111.9761895,3.5,103,1,Restaurants;Food;Soup;Mexican;Desserts
JZnefBrxlWJnuvVYd79Uxw,"""Church's Chicken""",,"""9024 W Thomas Rd""",Phoenix,AZ,85037,33.4814258,-112.2541537,2,4,1,Restaurants;Chicken Wings
JzNkCTqm4ukh4djWRNd2rg,"""Mulligan's Restaurant""",,"""2775 N 15th Ave""",Phoenix,AZ,85007,33.4783704,-112.0910042,3.5,6,0,Restaurants;Breakfast & Brunch;Burgers;American (Traditional)
jZVqBJhpmBwUKsfAEnvjcQ,"""Corner Bakery Cafe""",,"""1949 E Camelback Rd""",Phoenix,AZ,85016,33.50745489,-112.0401309,4,71,1,Restaurants;Sandwiches;Breakfast & Brunch;Cafes
